origin_id,destination_id,mode,duration_seconds,distance_meters
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ9RI-mEbXDIgRlPMKybhLG8s,walking,623,793
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJKxm_ZEHXDIgRMkfQSikOmsE,driving,177,953
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJKxm_ZEHXDIgRMkfQSikOmsE,walking,740,953
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ6XyMgD_XDIgRa3DLDYdls7A,driving,144,430
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ6XyMgD_XDIgRa3DLDYdls7A,walking,314,430
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJx7WsoEDXDIgRCiwzCpwgCDw,driving,149,617
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJx7WsoEDXDIgRCiwzCpwgCDw,walking,222,306
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJv5lMaT_XDIgRsEtHigVjhEY,driving,78,261
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJv5lMaT_XDIgRsEtHigVjhEY,walking,195,261
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJDyfYfz_XDIgRLo8TE1cbBVM,driving,144,431
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJDyfYfz_XDIgRLo8TE1cbBVM,walking,315,431
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJv8lkCT_XDIgR7SK4MGhE3pQ,driving,188,746
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJv8lkCT_XDIgR7SK4MGhE3pQ,walking,135,185
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJv8lkCT_XDIgR_06HwKpZYYI,driving,188,746
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJv8lkCT_XDIgR_06HwKpZYYI,walking,135,185
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJhWBDnj_XDIgR4eniQCU_JxM,driving,78,261
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJhWBDnj_XDIgR4eniQCU_JxM,walking,195,261
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJAczTOz_XDIgRqWfwfdK_K2U,driving,92,267
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJAczTOz_XDIgRqWfwfdK_K2U,walking,209,267
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJBUwndT_XDIgRq-dn6OFKEe0,driving,90,294
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJBUwndT_XDIgRq-dn6OFKEe0,walking,230,294
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJG55faz_XDIgR1_yaJBM_HQI,driving,66,227
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJG55faz_XDIgR1_yaJBM_HQI,walking,179,227
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJK2tBtjjXDIgRdb5P5XLSZ0Y,driving,17,68
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJK2tBtjjXDIgRdb5P5XLSZ0Y,walking,61,68
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJyx_mkzjXDIgRAiMn4XwhwPE,driving,8,33
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJyx_mkzjXDIgRAiMn4XwhwPE,walking,24,33
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJm91feD_XDIgRGK707_uqJ-g,driving,131,384
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJm91feD_XDIgRGK707_uqJ-g,walking,282,384
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJmYtYOz_XDIgRheUuWFqnMBI,driving,100,289
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJmYtYOz_XDIgRheUuWFqnMBI,walking,226,289
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJxwkLcT_XDIgRZtmcVWJWhgo,driving,78,261
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJxwkLcT_XDIgRZtmcVWJWhgo,walking,195,261
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJr032fkDXDIgRZqjWVn7ihNg,driving,143,425
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJr032fkDXDIgRZqjWVn7ihNg,walking,310,425
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJEcJXC1bXDIgRKHH2dKLIBLg,driving,66,227
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJEcJXC1bXDIgRKHH2dKLIBLg,walking,170,227
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJZ73RkjjXDIgRosYsZxibHIA,driving,8,34
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJZ73RkjjXDIgRosYsZxibHIA,walking,91,112
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ64MmPtfXDIgRkgw6W4pMtAI,driving,11,45
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ64MmPtfXDIgRkgw6W4pMtAI,walking,83,101
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ2wrFLD_XDIgRO4NJ-R8ff3I,driving,94,228
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ2wrFLD_XDIgRO4NJ-R8ff3I,walking,188,228
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJyX1CkzjXDIgRR1ZMZb1javk,driving,5,21
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJyX1CkzjXDIgRR1ZMZb1javk,walking,100,125
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJP1mvKBTXDIgRbTiB5iE_qjs,driving,266,1193
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJP1mvKBTXDIgRbTiB5iE_qjs,walking,823,1089
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJxZkDMBTXDIgRbMTuiFFufRk,driving,258,1159
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJxZkDMBTXDIgRbMTuiFFufRk,walking,796,1055
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJy8hHOhTXDIgRw8-A4gSrjXo,driving,259,1173
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJy8hHOhTXDIgRw8-A4gSrjXo,walking,806,1069
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJcfzEA6XXDIgRfFP5XFDjjG4,driving,146,436
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJcfzEA6XXDIgRfFP5XFDjjG4,walking,319,436
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJFeza-BPXDIgR0sQT4M9X1Ks,driving,311,1361
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJFeza-BPXDIgR0sQT4M9X1Ks,walking,942,1257
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJa-iP-hPXDIgRLvfnTZl_kcQ,driving,319,1384
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJa-iP-hPXDIgRLvfnTZl_kcQ,walking,959,1280
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJAUUtbT_XDIgRSY2pOOHd7Ng,driving,171,678
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJAUUtbT_XDIgRSY2pOOHd7Ng,walking,179,245
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJNb7ho6HXDIgRNdT8dmaRm1Q,driving,168,670
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJNb7ho6HXDIgRNdT8dmaRm1Q,walking,184,253
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJFeza-BPXDIgR4As0XIHLEds,driving,323,1392
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJFeza-BPXDIgR4As0XIHLEds,walking,965,1288
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJGalvnm7XDIgRBtQWj9m5_Xw,driving,258,1733
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJGalvnm7XDIgRBtQWj9m5_Xw,walking,1259,1689
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJp2VVbT_XDIgR5Wxw1qbuiqc,driving,75,253
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJp2VVbT_XDIgR5Wxw1qbuiqc,walking,199,253
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ8y7Icj_XDIgRIXKKP1AQbxI,driving,78,261
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ8y7Icj_XDIgRIXKKP1AQbxI,walking,205,261
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJFeza-BPXDIgRj8B2k8NcRPA,driving,311,1361
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJFeza-BPXDIgRj8B2k8NcRPA,walking,942,1257
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ3xANcz_XDIgRbwg1u3vipYg,driving,82,273
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ3xANcz_XDIgRbwg1u3vipYg,walking,214,273
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ7YBSXz_XDIgRGNTN8inplOQ,driving,160,648
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJ7YBSXz_XDIgRGNTN8inplOQ,walking,200,275
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJM1VvWz_XDIgRI5BMom8rby8,driving,181,720
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJM1VvWz_XDIgRI5BMom8rby8,walking,153,211
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJOWrwlFrXDIgRHhkfYbchTjg,driving,88,288
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJOWrwlFrXDIgRHhkfYbchTjg,walking,225,288
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJj75Ld2PXDIgReiuIymLWa50,driving,85,282
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJj75Ld2PXDIgReiuIymLWa50,walking,220,282
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJQ3A7RpLXDIgRVkS2wteLKEw,driving,194,766
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJQ3A7RpLXDIgRVkS2wteLKEw,walking,120,165
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJFZiKNT_XDIgRGo1TCsq9bG0,driving,42,120
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJFZiKNT_XDIgRGo1TCsq9bG0,walking,102,120
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJRzAtXz_XDIgRo6V3stqgBXI,driving,143,609
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJRzAtXz_XDIgRo6V3stqgBXI,walking,229,314
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJayGWJj_XDIgRTvFhL-ZEteE,driving,131,285
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJayGWJj_XDIgRTvFhL-ZEteE,walking,229,285
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJLZylq8LXDIgR-jgWxNxzFFE,driving,9,37
ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,ChIJLZylq8LXDIgR-jgWxNxzFFE,walking,27,37
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJw0qqkTjXDIgR4yptdp8KwaY,driving,120,743
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJw0qqkTjXDIgR4yptdp8KwaY,walking,531,680
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJiZIjJknXDIgR8CBqGLrluGE,driving,58,367
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJiZIjJknXDIgR8CBqGLrluGE,walking,280,367
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJL4_lNDbXDIgRLqBPGB1HM40,driving,61,312
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJL4_lNDbXDIgRLqBPGB1HM40,walking,249,312
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ-9lDyTfXDIgR5T7Epw42dnI,driving,70,362
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ-9lDyTfXDIgR5T7Epw42dnI,walking,296,362
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJFUmG5EjXDIgRMfPEJwLyHBw,driving,31,220
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJFUmG5EjXDIgRMfPEJwLyHBw,walking,176,220
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJHfEixDfXDIgR0SBsjbDpCJk,driving,70,347
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJHfEixDfXDIgR0SBsjbDpCJk,walking,285,347
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJU7AMQDjXDIgRHMuvh8rWji0,driving,106,589
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJU7AMQDjXDIgRHMuvh8rWji0,walking,425,530
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJc8nXC9PQDIgR_eVWfH_bzWQ,driving,76,398
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJc8nXC9PQDIgR_eVWfH_bzWQ,walking,311,398
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,driving,132,796
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJx4iHkTjXDIgRcXG3Vp9LqxQ,walking,570,733
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJiV_97yjXDIgRU_czihqtLs8,driving,344,2342
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJiV_97yjXDIgRU_czihqtLs8,walking,1790,2329
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJY_SduzjXDIgRJFsXW6Kba88,driving,136,813
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJY_SduzjXDIgRJFsXW6Kba88,walking,582,750
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ0_WAMTrXDIgRO9zp0zXut14,driving,99,546
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ0_WAMTrXDIgRO9zp0zXut14,walking,427,546
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ9RI-mEbXDIgRlPMKybhLG8s,driving,105,888
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ9RI-mEbXDIgRlPMKybhLG8s,walking,651,848
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJKxm_ZEHXDIgRMkfQSikOmsE,driving,131,1177
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJKxm_ZEHXDIgRMkfQSikOmsE,walking,864,1138
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ6XyMgD_XDIgRa3DLDYdls7A,driving,141,1014
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ6XyMgD_XDIgRa3DLDYdls7A,walking,743,959
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJx7WsoEDXDIgRCiwzCpwgCDw,driving,130,881
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJx7WsoEDXDIgRCiwzCpwgCDw,walking,643,823
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJv5lMaT_XDIgRsEtHigVjhEY,driving,210,1057
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJv5lMaT_XDIgRsEtHigVjhEY,walking,764,994
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJDyfYfz_XDIgRLo8TE1cbBVM,driving,141,1013
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJDyfYfz_XDIgRLo8TE1cbBVM,walking,742,958
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJv8lkCT_XDIgR7SK4MGhE3pQ,driving,168,1009
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJv8lkCT_XDIgR7SK4MGhE3pQ,walking,684,888
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJv8lkCT_XDIgR_06HwKpZYYI,driving,168,1009
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJv8lkCT_XDIgR_06HwKpZYYI,walking,684,888
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJhWBDnj_XDIgR4eniQCU_JxM,driving,210,1057
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJhWBDnj_XDIgR4eniQCU_JxM,walking,764,994
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJAczTOz_XDIgRqWfwfdK_K2U,driving,206,1065
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJAczTOz_XDIgRqWfwfdK_K2U,walking,791,1007
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJBUwndT_XDIgRq-dn6OFKEe0,driving,222,1091
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJBUwndT_XDIgRq-dn6OFKEe0,walking,799,1027
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJG55faz_XDIgR1_yaJBM_HQI,driving,198,1023
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJG55faz_XDIgR1_yaJBM_HQI,walking,749,959
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJK2tBtjjXDIgRdb5P5XLSZ0Y,driving,149,864
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJK2tBtjjXDIgRdb5P5XLSZ0Y,walking,631,800
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJyx_mkzjXDIgRAiMn4XwhwPE,driving,125,763
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJyx_mkzjXDIgRAiMn4XwhwPE,walking,545,699
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJm91feD_XDIgRGK707_uqJ-g,driving,151,1059
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJm91feD_XDIgRGK707_uqJ-g,walking,777,1004
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJmYtYOz_XDIgRheUuWFqnMBI,driving,214,1087
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJmYtYOz_XDIgRheUuWFqnMBI,walking,808,1029
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJxwkLcT_XDIgRZtmcVWJWhgo,driving,210,1057
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJxwkLcT_XDIgRZtmcVWJWhgo,walking,764,994
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJr032fkDXDIgRZqjWVn7ihNg,driving,142,1019
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJr032fkDXDIgRZqjWVn7ihNg,walking,747,964
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJEcJXC1bXDIgRKHH2dKLIBLg,driving,198,1024
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJEcJXC1bXDIgRKHH2dKLIBLg,walking,739,960
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJZ73RkjjXDIgRosYsZxibHIA,driving,125,762
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJZ73RkjjXDIgRosYsZxibHIA,walking,555,699
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ64MmPtfXDIgRkgw6W4pMtAI,driving,122,751
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ64MmPtfXDIgRkgw6W4pMtAI,walking,547,687
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ2wrFLD_XDIgRO4NJ-R8ff3I,driving,203,1026
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ2wrFLD_XDIgRO4NJ-R8ff3I,walking,766,971
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJyX1CkzjXDIgRR1ZMZb1javk,driving,128,775
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJyX1CkzjXDIgRR1ZMZb1javk,walking,569,720
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJP1mvKBTXDIgRbTiB5iE_qjs,driving,284,1978
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJP1mvKBTXDIgRbTiB5iE_qjs,walking,1393,1822
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJxZkDMBTXDIgRbMTuiFFufRk,driving,276,1944
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJxZkDMBTXDIgRbMTuiFFufRk,walking,1366,1788
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJy8hHOhTXDIgRw8-A4gSrjXo,driving,277,1959
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJy8hHOhTXDIgRw8-A4gSrjXo,walking,1376,1802
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJcfzEA6XXDIgRfFP5XFDjjG4,driving,140,1007
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJcfzEA6XXDIgRfFP5XFDjjG4,walking,738,952
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJFeza-BPXDIgR0sQT4M9X1Ks,driving,329,2146
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJFeza-BPXDIgR0sQT4M9X1Ks,walking,1511,1990
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJa-iP-hPXDIgRLvfnTZl_kcQ,driving,337,2169
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJa-iP-hPXDIgRLvfnTZl_kcQ,walking,1528,2013
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJAUUtbT_XDIgRSY2pOOHd7Ng,driving,151,942
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJAUUtbT_XDIgRSY2pOOHd7Ng,walking,687,884
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJNb7ho6HXDIgRNdT8dmaRm1Q,driving,149,934
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJNb7ho6HXDIgRNdT8dmaRm1Q,walking,681,876
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJFeza-BPXDIgR4As0XIHLEds,driving,341,2178
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJFeza-BPXDIgR4As0XIHLEds,walking,1535,2021
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJGalvnm7XDIgRBtQWj9m5_Xw,driving,212,1957
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJGalvnm7XDIgRBtQWj9m5_Xw,walking,1446,1918
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJp2VVbT_XDIgR5Wxw1qbuiqc,driving,208,1049
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJp2VVbT_XDIgR5Wxw1qbuiqc,walking,769,986
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ8y7Icj_XDIgRIXKKP1AQbxI,driving,210,1058
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ8y7Icj_XDIgRIXKKP1AQbxI,walking,775,994
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJFeza-BPXDIgRj8B2k8NcRPA,driving,329,2146
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJFeza-BPXDIgRj8B2k8NcRPA,walking,1511,1990
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ3xANcz_XDIgRbwg1u3vipYg,driving,215,1070
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ3xANcz_XDIgRbwg1u3vipYg,walking,783,1006
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ7YBSXz_XDIgRGNTN8inplOQ,driving,141,912
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJ7YBSXz_XDIgRGNTN8inplOQ,walking,665,854
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJM1VvWz_XDIgRI5BMom8rby8,driving,161,983
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJM1VvWz_XDIgRI5BMom8rby8,walking,669,864
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJOWrwlFrXDIgRHhkfYbchTjg,driving,220,1084
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJOWrwlFrXDIgRHhkfYbchTjg,walking,794,1021
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJj75Ld2PXDIgReiuIymLWa50,driving,218,1078
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJj75Ld2PXDIgReiuIymLWa50,walking,790,1014
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJQ3A7RpLXDIgRVkS2wteLKEw,driving,174,1029
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJQ3A7RpLXDIgRVkS2wteLKEw,walking,670,867
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJFZiKNT_XDIgRGo1TCsq9bG0,driving,176,918
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJFZiKNT_XDIgRGo1TCsq9bG0,walking,689,874
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJRzAtXz_XDIgRo6V3stqgBXI,driving,123,873
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJRzAtXz_XDIgRo6V3stqgBXI,walking,636,815
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJayGWJj_XDIgRTvFhL-ZEteE,driving,241,1083
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJayGWJj_XDIgRTvFhL-ZEteE,walking,808,1028
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJLZylq8LXDIgR-jgWxNxzFFE,driving,142,834
ChIJ8_qTGCPXDIgRFcypEQpQ5tw,ChIJLZylq8LXDIgR-jgWxNxzFFE,walking,597,770
ChIJiV_97yjXDIgRU_czihqtLs8,ChIJw0qqkTjXDIgR4yptdp8KwaY,driving,374,2425
ChIJiV_97yjXDIgRU_czihqtLs8,ChIJw0qqkTjXDIgR4yptdp8KwaY,walking,1725,2341
ChIJiV_97yjXDIgRU_czihqtLs8,ChIJiZIjJknXDIgR8CBqGLrluGE,driving,441,2709
ChIJiV_97yjXDIgRU_czihqtLs8,ChIJiZIjJknXDIgR8CBqGLrluGE,walking,2011,2696
ChIJiV_97yjXDIgRU_czihqtLs8,ChIJL4_lNDbXDIgRLqBPGB1HM40,driving,333,2078
ChIJiV_97yjXDIgRU_czihqtLs8,ChIJL4_lNDbXDIgRLqBPGB1HM40,walking,1519,2065
ChIJiV_97yjXDIgRU_czihqtLs8,ChIJ-9lDyTfXDIgR5T7Epw42dnI,driving,342,2129
ChIJiV_97yjXDIgRU_czihqtLs8,ChIJ-9lDyTfXDIgR5T7Epw42dnI,walking,1542,2115
ChIJiV_97yjXDIgRU_czihqtLs8,ChIJFUmG5EjXDIgRMfPEJwLyHBw,driving,414,2562
ChIJiV_97yjXDIgRU_czihqtLs8,ChIJFUmG5EjXDIgRMfPEJwLyHBw,walking,1893,2549
