origin_id,destination_id,mode,duration_seconds,distance_meters
ChIJ2XNoa2QsDogRMUkADowOkIw,ChIJT8Tb2P4tDogRUCkDx8hyqvM,driving,890,4856
ChIJ2XNoa2QsDogRMUkADowOkIw,ChIJT8Tb2P4tDogRUCkDx8hyqvM,walking,3375,4335
ChIJ2XNoa2QsDogRMUkADowOkIw,ChIJMaurKrIsDogRfzxokqjCMys,driving,897,5342
ChIJ2XNoa2QsDogRMUkADowOkIw,ChIJMaurKrIsDogRfzxokqjCMys,walking,3564,4590
ChIJ2XNoa2QsDogRMUkADowOkIw,ChIJx5enN7IsDogRlQ9Sx_28t8Q,driving,881,4934
ChIJ2XNoa2QsDogRMUkADowOkIw,ChIJx5enN7IsDogRlQ9Sx_28t8Q,walking,3712,4794
ChIJ2XNoa2QsDogRMUkADowOkIw,ChIJy1Iud6wsDogRDJKE6TnDaJE,driving,732,7852
ChIJ2XNoa2QsDogRMUkADowOkIw,ChIJy1Iud6wsDogRDJKE6TnDaJE,walking,4008,5144
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJh_hkpRMtDogRiYFgy7l-XB0,driving,564,3591
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJh_hkpRMtDogRiYFgy7l-XB0,walking,2383,3115
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJN0L8q9LSD4gRNSMWSKNjIM0,driving,436,4073
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJN0L8q9LSD4gRNSMWSKNjIM0,walking,2519,3260
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJde-CZxwtDogRbL_SWphLBEk,driving,672,7426
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJde-CZxwtDogRbL_SWphLBEk,walking,3644,4730
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJiWe7DaYsDogREwDDFjcd9pk,driving,537,3395
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJiWe7DaYsDogREwDDFjcd9pk,walking,2573,3343
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJQ6vcPuTSD4gRTbyKKQufF_o,driving,564,6115
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJQ6vcPuTSD4gRTbyKKQufF_o,walking,3709,4858
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJAf82-CctDogRowFnWtg4lco,driving,486,2871
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJAf82-CctDogRowFnWtg4lco,walking,2172,2820
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJJW8vOWAtDogRA0JukJqeJeI,driving,680,7584
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJJW8vOWAtDogRA0JukJqeJeI,walking,4183,5461
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJx6qly3rTD4gRLJDyWfXS5vY,driving,320,3641
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJx6qly3rTD4gRLJDyWfXS5vY,walking,2340,3060
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ7agokhvTD4gRNiFRSbmBwfQ,driving,722,6509
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ7agokhvTD4gRNiFRSbmBwfQ,walking,3465,4526
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJf3h_t9osDogReehZO7Hgk50,driving,436,2245
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJf3h_t9osDogReehZO7Hgk50,walking,1690,2179
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJKRPpWNosDogRQuOS-Cc1lUM,driving,483,2447
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJKRPpWNosDogRQuOS-Cc1lUM,walking,1872,2400
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJXxwm3BnTD4gR1Y9NlVH_RU8,driving,699,4453
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJXxwm3BnTD4gR1Y9NlVH_RU8,walking,3049,3980
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJl3NYatMsDogRynr1Y4Cbp98,driving,626,3936
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJl3NYatMsDogRynr1Y4Cbp98,walking,2666,3463
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJqXBBmzksDogR8pDe_sK-74Q,driving,818,11519
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJqXBBmzksDogR8pDe_sK-74Q,walking,5649,7413
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJsxhF-80sDogRLLzNkOUORZ4,driving,265,1398
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJsxhF-80sDogRLLzNkOUORZ4,walking,1104,1420
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJg8Oa6M0sDogR3e1jtbxfK2c,driving,240,1336
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJg8Oa6M0sDogR3e1jtbxfK2c,walking,1042,1358
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJNW9nJMMsDogRpGxxNBLo9Ic,driving,444,4340
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJNW9nJMMsDogRpGxxNBLo9Ic,walking,2128,2707
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJfxX6KZItDogRhRmRbe58p-g,driving,350,1885
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJfxX6KZItDogRhRmRbe58p-g,walking,1464,1907
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJa6l3MhjTD4gR7_dFRCJ_Et4,driving,675,4319
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJa6l3MhjTD4gR7_dFRCJ_Et4,walking,2942,3846
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ9UWPMNosDogR63ijWQvYXqM,driving,356,1750
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ9UWPMNosDogR63ijWQvYXqM,walking,1255,1615
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJvec7ZoYtDogRUm_Xw_yGddw,driving,657,7281
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJvec7ZoYtDogRUm_Xw_yGddw,walking,3800,4986
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJd5wenTfTD4gR12h2iKWrxwc,driving,410,2170
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJd5wenTfTD4gR12h2iKWrxwc,walking,1647,2125
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJS0kqaTItDogRXIgU7nCVHKQ,driving,233,1106
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJS0kqaTItDogRXIgU7nCVHKQ,walking,868,1100
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJXwlAkmEsDogRITn2CxFDphQ,driving,768,8220
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJXwlAkmEsDogRITn2CxFDphQ,walking,3393,4419
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJe19TdGEsDogRnqHzxT0P3PU,driving,751,7994
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJe19TdGEsDogRnqHzxT0P3PU,walking,3491,4545
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ8U0rEmIsDogROcBPM_7xIL4,driving,740,8105
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ8U0rEmIsDogROcBPM_7xIL4,walking,3312,4304
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ2XNoa2QsDogRMUkADowOkIw,driving,798,10900
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ2XNoa2QsDogRMUkADowOkIw,walking,3658,4726
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJi0isQbMsDogRgrJp6veYrzk,driving,84,386
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJi0isQbMsDogRgrJp6veYrzk,walking,318,389
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ25jYKrIsDogR13tC4wGGODg,driving,157,476
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ25jYKrIsDogR13tC4wGGODg,walking,92,111
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ4SBuP7IsDogRpq8Knvl6S7M,driving,168,566
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ4SBuP7IsDogRpq8Knvl6S7M,walking,96,121
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJhXG8orEsDogRA9eL9NhvwRE,driving,205,773
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJhXG8orEsDogRA9eL9NhvwRE,walking,228,277
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJVUmkEX0sDogRzm1DQOACx-g,driving,797,4689
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJVUmkEX0sDogRzm1DQOACx-g,walking,3424,4416
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJSVVC6IUsDogR3J8NXdD2_J4,driving,779,3946
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJSVVC6IUsDogR3J8NXdD2_J4,walking,2858,3687
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJreaOqhMtDogREsyrRF4y8YY,driving,802,4717
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJreaOqhMtDogREsyrRF4y8YY,walking,3444,4444
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJiTdwrJssDogR_W1qoTWG_eA,driving,631,3253
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJiTdwrJssDogR_W1qoTWG_eA,walking,2322,2933
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJqYQOva8sDogRhObdaAScJAc,driving,267,1190
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJqYQOva8sDogRhObdaAScJAc,walking,717,879
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ9wz9v68sDogRaFBaY1O8wk8,driving,232,1087
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ9wz9v68sDogRaFBaY1O8wk8,walking,680,822
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJA70xDK8sDogRcOpTuObZ-kY,driving,291,1258
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJA70xDK8sDogRcOpTuObZ-kY,walking,777,946
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJqfIkY60sDogRMP2otSWdKJA,driving,175,715
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJqfIkY60sDogRMP2otSWdKJA,walking,411,504
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJiX_qhK0sDogRT9cIkF9qGmw,driving,217,865
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJiX_qhK0sDogRT9cIkF9qGmw,walking,243,283
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJm2OWBq0sDogRBNtR_wZRHA4,driving,181,736
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJm2OWBq0sDogRBNtR_wZRHA4,walking,435,522
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJazmh0FHTD4gRtbe0su4NLxE,driving,412,1658
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJazmh0FHTD4gRtbe0su4NLxE,walking,1101,1389
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJE8GjKE7TD4gR9CouUZM2Gis,driving,343,1581
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJE8GjKE7TD4gR9CouUZM2Gis,walking,1029,1314
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJx-7Xj5ssDogRQ82Pv1CsDcc,driving,606,3992
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJx-7Xj5ssDogRQ82Pv1CsDcc,walking,2413,3095
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJC_YdYqwsDogR3xYeKE6rLfA,driving,331,1202
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJC_YdYqwsDogR3xYeKE6rLfA,walking,584,711
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ5a8ra6QsDogRENtJLAp40AE,driving,440,1933
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ5a8ra6QsDogRENtJLAp40AE,walking,1294,1622
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJP0_743EtDogRWv6-GyI8HVw,driving,283,1294
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJP0_743EtDogRWv6-GyI8HVw,walking,790,970
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ2WUVRK8sDogRCez7TBpL278,driving,253,1500
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ2WUVRK8sDogRCez7TBpL278,walking,893,1084
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ469YG6ssDogRLTAOXRQL4rQ,driving,335,1591
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJ469YG6ssDogRLTAOXRQL4rQ,walking,829,1040
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJRdBgBtAsDogRgWN8ceYmgks,driving,416,2036
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJRdBgBtAsDogRgWN8ceYmgks,walking,1564,2059
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJAdXyvrssDogRfPeijP0aa1k,driving,277,1216
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJAdXyvrssDogRfPeijP0aa1k,walking,947,1193
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJyw8Mx7AsDogRFvhuNG25jWw,driving,177,789
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJyw8Mx7AsDogRFvhuNG25jWw,walking,622,778
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJT8Tb2P4tDogRUCkDx8hyqvM,driving,232,888
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJT8Tb2P4tDogRUCkDx8hyqvM,walking,318,391
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJMaurKrIsDogRfzxokqjCMys,driving,157,476
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJMaurKrIsDogRfzxokqjCMys,walking,111,137
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJx5enN7IsDogRlQ9Sx_28t8Q,driving,179,619
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJx5enN7IsDogRlQ9Sx_28t8Q,walking,58,67
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJy1Iud6wsDogRDJKE6TnDaJE,driving,392,1819
ChIJVzr2yrMsDogRNWrUba0n1AY,ChIJy1Iud6wsDogRDJKE6TnDaJE,walking,548,639
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJh_hkpRMtDogRiYFgy7l-XB0,driving,670,3973
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJh_hkpRMtDogRiYFgy7l-XB0,walking,2494,3253
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJN0L8q9LSD4gRNSMWSKNjIM0,driving,458,4098
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJN0L8q9LSD4gRNSMWSKNjIM0,walking,2459,3205
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJde-CZxwtDogRbL_SWphLBEk,driving,694,7452
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJde-CZxwtDogRbL_SWphLBEk,walking,3793,4901
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJiWe7DaYsDogREwDDFjcd9pk,driving,644,3776
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJiWe7DaYsDogREwDDFjcd9pk,walking,2685,3481
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJQ6vcPuTSD4gRTbyKKQufF_o,driving,586,6140
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJQ6vcPuTSD4gRTbyKKQufF_o,walking,3404,4465
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJAf82-CctDogRowFnWtg4lco,driving,592,3252
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJAf82-CctDogRowFnWtg4lco,walking,2321,2991
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJJW8vOWAtDogRA0JukJqeJeI,driving,702,7609
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJJW8vOWAtDogRA0JukJqeJeI,walking,4332,5632
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJx6qly3rTD4gRLJDyWfXS5vY,driving,342,3667
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJx6qly3rTD4gRLJDyWfXS5vY,walking,2196,2929
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ7agokhvTD4gRNiFRSbmBwfQ,driving,744,6534
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ7agokhvTD4gRNiFRSbmBwfQ,walking,3113,4088
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJf3h_t9osDogReehZO7Hgk50,driving,397,3863
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJf3h_t9osDogReehZO7Hgk50,walking,1839,2350
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJKRPpWNosDogRQuOS-Cc1lUM,driving,458,4065
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJKRPpWNosDogRQuOS-Cc1lUM,walking,2021,2572
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJXxwm3BnTD4gR1Y9NlVH_RU8,driving,722,4471
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJXxwm3BnTD4gR1Y9NlVH_RU8,walking,2744,3588
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJl3NYatMsDogRynr1Y4Cbp98,driving,649,3954
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJl3NYatMsDogRynr1Y4Cbp98,walking,2360,3071
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJqXBBmzksDogR8pDe_sK-74Q,driving,840,11545
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJqXBBmzksDogR8pDe_sK-74Q,walking,5967,7802
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJsxhF-80sDogRLLzNkOUORZ4,driving,371,1780
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJsxhF-80sDogRLLzNkOUORZ4,walking,1229,1558
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJg8Oa6M0sDogR3e1jtbxfK2c,driving,346,1717
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJg8Oa6M0sDogR3e1jtbxfK2c,walking,1154,1495
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJNW9nJMMsDogRpGxxNBLo9Ic,driving,466,4366
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJNW9nJMMsDogRpGxxNBLo9Ic,walking,2277,2879
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJfxX6KZItDogRhRmRbe58p-g,driving,456,2266
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJfxX6KZItDogRhRmRbe58p-g,walking,1595,2043
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJa6l3MhjTD4gR7_dFRCJ_Et4,driving,697,4337
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJa6l3MhjTD4gR7_dFRCJ_Et4,walking,2637,3454
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ9UWPMNosDogR63ijWQvYXqM,driving,462,2131
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ9UWPMNosDogR63ijWQvYXqM,walking,1404,1786
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJvec7ZoYtDogRUm_Xw_yGddw,driving,679,7306
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJvec7ZoYtDogRUm_Xw_yGddw,walking,3949,5157
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJd5wenTfTD4gR12h2iKWrxwc,driving,444,2195
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJd5wenTfTD4gR12h2iKWrxwc,walking,1342,1733
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJS0kqaTItDogRXIgU7nCVHKQ,driving,339,1487
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJS0kqaTItDogRXIgU7nCVHKQ,walking,1016,1271
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJXwlAkmEsDogRITn2CxFDphQ,driving,790,8245
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJXwlAkmEsDogRITn2CxFDphQ,walking,3711,4808
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJe19TdGEsDogRnqHzxT0P3PU,driving,773,8019
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJe19TdGEsDogRnqHzxT0P3PU,walking,3809,4934
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ8U0rEmIsDogROcBPM_7xIL4,driving,762,8131
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ8U0rEmIsDogROcBPM_7xIL4,walking,3629,4693
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ2XNoa2QsDogRMUkADowOkIw,driving,820,10925
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ2XNoa2QsDogRMUkADowOkIw,walking,3976,5115
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJVzr2yrMsDogRNWrUba0n1AY,driving,103,374
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJVzr2yrMsDogRNWrUba0n1AY,walking,318,389
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ25jYKrIsDogR13tC4wGGODg,driving,263,858
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ25jYKrIsDogR13tC4wGGODg,walking,410,500
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ4SBuP7IsDogRpq8Knvl6S7M,driving,216,770
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ4SBuP7IsDogRpq8Knvl6S7M,walking,392,480
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJhXG8orEsDogRA9eL9NhvwRE,driving,311,1155
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJhXG8orEsDogRA9eL9NhvwRE,walking,546,666
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJVUmkEX0sDogRzm1DQOACx-g,driving,827,8532
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJVUmkEX0sDogRzm1DQOACx-g,walking,3752,4827
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJSVVC6IUsDogR3J8NXdD2_J4,driving,885,4328
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJSVVC6IUsDogR3J8NXdD2_J4,walking,3173,4073
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJreaOqhMtDogREsyrRF4y8YY,driving,832,8559
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJreaOqhMtDogREsyrRF4y8YY,walking,3772,4854
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJiTdwrJssDogR_W1qoTWG_eA,driving,737,3635
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJiTdwrJssDogR_W1qoTWG_eA,walking,2632,3321
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJqYQOva8sDogRhObdaAScJAc,driving,328,1323
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJqYQOva8sDogRhObdaAScJAc,walking,1027,1267
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ9wz9v68sDogRaFBaY1O8wk8,driving,308,1222
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ9wz9v68sDogRaFBaY1O8wk8,walking,979,1211
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJA70xDK8sDogRcOpTuObZ-kY,driving,350,1390
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJA70xDK8sDogRcOpTuObZ-kY,walking,1086,1334
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJqfIkY60sDogRMP2otSWdKJA,driving,129,389
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJqfIkY60sDogRMP2otSWdKJA,walking,302,389
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJiX_qhK0sDogRT9cIkF9qGmw,driving,226,830
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJiX_qhK0sDogRT9cIkF9qGmw,walking,517,644
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJm2OWBq0sDogRBNtR_wZRHA4,driving,182,593
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJm2OWBq0sDogRBNtR_wZRHA4,walking,479,593
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJazmh0FHTD4gRtbe0su4NLxE,driving,365,1268
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJazmh0FHTD4gRtbe0su4NLxE,walking,935,1210
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJE8GjKE7TD4gR9CouUZM2Gis,driving,315,1193
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJE8GjKE7TD4gR9CouUZM2Gis,walking,863,1135
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJx-7Xj5ssDogRQ82Pv1CsDcc,driving,730,3533
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJx-7Xj5ssDogRQ82Pv1CsDcc,walking,2692,3432
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJC_YdYqwsDogR3xYeKE6rLfA,driving,247,816
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJC_YdYqwsDogR3xYeKE6rLfA,walking,650,816
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ5a8ra6QsDogRENtJLAp40AE,driving,495,2110
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ5a8ra6QsDogRENtJLAp40AE,walking,1603,2010
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJP0_743EtDogRWv6-GyI8HVw,driving,346,1401
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJP0_743EtDogRWv6-GyI8HVw,walking,1100,1358
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ2WUVRK8sDogRCez7TBpL278,driving,317,1618
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ2WUVRK8sDogRCez7TBpL278,walking,1203,1472
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ469YG6ssDogRLTAOXRQL4rQ,driving,314,1022
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJ469YG6ssDogRLTAOXRQL4rQ,walking,823,1041
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJRdBgBtAsDogRgWN8ceYmgks,driving,522,2418
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJRdBgBtAsDogRgWN8ceYmgks,walking,1709,2196
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJAdXyvrssDogRfPeijP0aa1k,driving,383,1597
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJAdXyvrssDogRfPeijP0aa1k,walking,1112,1370
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJyw8Mx7AsDogRFvhuNG25jWw,driving,284,1171
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJyw8Mx7AsDogRFvhuNG25jWw,walking,778,956
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJT8Tb2P4tDogRUCkDx8hyqvM,driving,339,1269
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJT8Tb2P4tDogRUCkDx8hyqvM,walking,636,780
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJMaurKrIsDogRfzxokqjCMys,driving,263,858
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJMaurKrIsDogRfzxokqjCMys,walking,429,526
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJx5enN7IsDogRlQ9Sx_28t8Q,driving,228,824
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJx5enN7IsDogRlQ9Sx_28t8Q,walking,354,427
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJy1Iud6wsDogRDJKE6TnDaJE,driving,416,1516
ChIJi0isQbMsDogRgrJp6veYrzk,ChIJy1Iud6wsDogRDJKE6TnDaJE,walking,782,947
